rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
54,Uruguay,URU,43.0,46.0,-12.0,CONMEBOL,1997-05-14
42,Uruguay,URU,46.0,45.0,1.0,CONMEBOL,1997-04-09
43,Uruguay,URU,45.0,44.0,0.0,CONMEBOL,1997-02-27
43,Uruguay,URU,44.0,40.0,11.0,CONMEBOL,1996-12-18
54,Uruguay,URU,40.0,40.0,-4.0,CONMEBOL,1996-11-20
50,Uruguay,URU,40.0,37.0,3.0,CONMEBOL,1996-10-23
53,Uruguay,URU,37.0,36.0,3.0,CONMEBOL,1996-09-25
56,Uruguay,URU,36.0,44.0,-18.0,CONMEBOL,1996-08-28
38,Uruguay,URU,44.0,46.0,-6.0,CONMEBOL,1996-07-03
32,Uruguay,URU,46.0,44.0,3.0,CONMEBOL,1996-05-22
35,Uruguay,URU,44.0,44.0,1.0,CONMEBOL,1996-04-24
36,Uruguay,URU,44.0,44.0,-2.0,CONMEBOL,1996-02-21
34,Uruguay,URU,44.0,45.0,-2.0,CONMEBOL,1996-01-24
32,Uruguay,URU,45.0,46.0,-2.0,CONMEBOL,1995-12-19
30,Uruguay,URU,46.0,47.0,-6.0,CONMEBOL,1995-11-21
24,Uruguay,URU,47.0,39.0,12.0,CONMEBOL,1995-10-17
36,Uruguay,URU,39.0,49.0,-16.0,CONMEBOL,1995-09-19
20,Uruguay,URU,49.0,50.0,-1.0,CONMEBOL,1995-08-22
19,Uruguay,URU,50.0,42.0,17.0,CONMEBOL,1995-07-25
36,Uruguay,URU,42.0,43.0,-4.0,CONMEBOL,1995-06-13
32,Uruguay,URU,43.0,43.0,-3.0,CONMEBOL,1995-05-16
29,Uruguay,URU,43.0,40.0,7.0,CONMEBOL,1995-04-19
36,Uruguay,URU,40.0,39.0,1.0,CONMEBOL,1995-02-20
37,Uruguay,URU,39.0,39.0,0.0,CONMEBOL,1994-12-20
37,Uruguay,URU,39.0,39.0,1.0,CONMEBOL,1994-11-22
38,Uruguay,URU,39.0,39.0,-2.0,CONMEBOL,1994-10-25
36,Uruguay,URU,39.0,47.0,-13.0,CONMEBOL,1994-09-13
23,Uruguay,URU,47.0,50.0,-5.0,CONMEBOL,1994-07-21
18,Uruguay,URU,50.0,50.0,-4.0,CONMEBOL,1994-06-14
14,Uruguay,URU,50.0,51.0,3.0,CONMEBOL,1994-05-17
17,Uruguay,URU,51.0,51.0,0.0,CONMEBOL,1994-04-19
17,Uruguay,URU,51.0,51.0,-1.0,CONMEBOL,1994-03-15
16,Uruguay,URU,51.0,51.0,1.0,CONMEBOL,1994-02-15
17,Uruguay,URU,51.0,51.0,1.0,CONMEBOL,1993-12-23
18,Uruguay,URU,51.0,51.0,-1.0,CONMEBOL,1993-11-19
17,Uruguay,URU,51.0,51.0,-2.0,CONMEBOL,1993-10-22
15,Uruguay,URU,51.0,46.0,7.0,CONMEBOL,1993-09-23
22,Uruguay,URU,46.0,48.0,-6.0,CONMEBOL,1993-08-08
16,Uruguay,URU,48.0,0.0,,CONMEBOL,1992-12-31
1,France,FRA,1877.32,1870.0,2.0,UEFA,2026-04-01
3,France,FRA,1870.0,1870.0,0.0,UEFA,2026-01-19
3,France,FRA,1870.0,1870.0,0.0,UEFA,2025-12-22
3,France,FRA,1870.0,1862.71,0.0,UEFA,2025-11-19
3,France,FRA,1862.71,1870.92,-1.0,UEFA,2025-10-17
2,France,FRA,1870.92,1862.03,1.0,UEFA,2025-09-18
3,France,FRA,1862.03,1852.71,0.0,UEFA,2025-07-10
3,France,FRA,1852.71,1859.78,-1.0,UEFA,2025-04-03
2,France,FRA,1859.78,1859.78,0.0,UEFA,2024-12-19
2,France,FRA,1859.78,1859.85,0.0,UEFA,2024-11-28
2,France,FRA,1859.85,1851.92,0.0,UEFA,2024-10-24
2,France,FRA,1851.92,1854.91,0.0,UEFA,2024-09-19
2,France,FRA,1854.91,1837.47,0.0,UEFA,2024-07-18
2,France,FRA,1837.47,1840.59,0.0,UEFA,2024-06-20
2,France,FRA,1840.59,1845.44,0.0,UEFA,2024-04-04
2,France,FRA,1845.44,1845.44,0.0,UEFA,2024-02-15
2,France,FRA,1845.44,1845.44,0.0,UEFA,2023-12-21
2,France,FRA,1845.44,1853.11,0.0,UEFA,2023-11-30
2,France,FRA,1853.11,1840.76,0.0,UEFA,2023-10-26
2,France,FRA,1840.76,1843.54,0.0,UEFA,2023-09-21
2,France,FRA,1843.54,1843.54,0.0,UEFA,2023-07-20
2,France,FRA,1843.54,1838.45,0.0,UEFA,2023-06-29
2,France,FRA,1838.45,1823.39,1.0,UEFA,2023-04-06
3,France,FRA,1823.39,1759.78,1.0,UEFA,2022-12-22
4,France,FRA,1759.78,1764.85,0.0,UEFA,2022-10-06
4,France,FRA,1764.85,1764.85,0.0,UEFA,2022-08-25
4,France,FRA,1764.85,1789.85,-1.0,UEFA,2022-06-23
3,France,FRA,1789.85,1786.15,0.0,UEFA,2022-03-31
3,France,FRA,1786.15,1786.15,0.0,UEFA,2022-02-10
3,France,FRA,1786.15,1786.15,0.0,UEFA,2021-12-23
3,France,FRA,1786.15,1779.24,0.0,UEFA,2021-11-19
3,France,FRA,1779.24,1754.31,1.0,UEFA,2021-10-21
4,France,FRA,1754.31,1761.77,-1.0,UEFA,2021-09-16
3,France,FRA,1761.77,1757.3,-1.0,UEFA,2021-08-12
2,France,FRA,1757.3,1757.3,0.0,UEFA,2021-05-27
2,France,FRA,1757.3,1755.0,0.0,UEFA,2021-04-07
2,France,FRA,1755.0,1755.0,0.0,UEFA,2021-02-18
2,France,FRA,1755.0,1755.0,0.0,UEFA,2020-12-10
2,France,FRA,1755.0,1752.0,0.0,UEFA,2020-11-27
2,France,FRA,1752.0,1744.0,0.0,UEFA,2020-10-22
2,France,FRA,1744.0,1733.0,0.0,UEFA,2020-09-17
2,France,FRA,1733.0,1733.0,0.0,UEFA,2020-07-16
2,France,FRA,1733.0,1733.0,0.0,UEFA,2020-06-11
2,France,FRA,1733.0,1733.0,0.0,UEFA,2020-04-09
2,France,FRA,1733.0,1733.0,0.0,UEFA,2020-02-20
2,France,FRA,1733.0,1733.0,0.0,UEFA,2019-12-19
2,France,FRA,1733.0,1726.0,0.0,UEFA,2019-11-27
2,France,FRA,1726.0,1725.0,0.0,UEFA,2019-10-24
2,France,FRA,1725.0,1718.0,1.0,UEFA,2019-10-13
3,France,FRA,1718.0,1718.0,-1.0,UEFA,2019-07-25
2,France,FRA,1718.0,1734.0,0.0,UEFA,2019-06-14
2,France,FRA,1734.0,1726.0,0.0,UEFA,2019-04-04
2,France,FRA,1726.0,1726.0,0.0,UEFA,2019-02-07
2,France,FRA,1726.0,1726.0,0.0,UEFA,2018-12-20
2,France,FRA,1726.0,1732.0,0.0,UEFA,2018-11-29
2,France,FRA,1732.0,1729.0,-1.0,UEFA,2018-10-25
1,France,FRA,1729.0,1726.0,0.0,UEFA,2018-09-20
1,France,FRA,1726.0,1576.0,6.0,UEFA,2018-08-16
2,France,FRA,2164.0,2134.0,2.0,UEFA,2018-07-01
7,France,FRA,1198.0,1166.0,0.0,UEFA,2018-06-07
7,France,FRA,1166.0,1166.0,0.0,UEFA,2018-05-17
7,France,FRA,1166.0,1185.0,2.0,UEFA,2018-04-12
9,France,FRA,1185.0,1183.0,0.0,UEFA,2018-03-15
9,France,FRA,1183.0,1183.0,0.0,UEFA,2018-02-15
9,France,FRA,1183.0,1183.0,0.0,UEFA,2018-01-18
9,France,FRA,1183.0,1183.0,0.0,UEFA,2017-12-21
9,France,FRA,1183.0,1226.0,-2.0,UEFA,2017-11-23
7,France,FRA,1226.0,1208.0,1.0,UEFA,2017-10-16
8,France,FRA,1208.0,1157.0,2.0,UEFA,2017-09-14
10,France,FRA,1157.0,1199.0,-1.0,UEFA,2017-08-10
9,France,FRA,1199.0,1332.0,-3.0,UEFA,2017-07-06
6,France,FRA,1332.0,1294.0,0.0,UEFA,2017-06-01
6,France,FRA,1294.0,1294.0,0.0,UEFA,2017-05-04
6,France,FRA,1294.0,1318.0,0.0,UEFA,2017-04-06
6,France,FRA,1318.0,1313.0,0.0,UEFA,2017-03-09
6,France,FRA,1313.0,1305.0,1.0,UEFA,2017-02-09
7,France,FRA,1305.0,1305.0,0.0,UEFA,2017-01-12
7,France,FRA,1305.0,1305.0,0.0,UEFA,2016-12-22
7,France,FRA,1305.0,1271.0,0.0,UEFA,2016-11-24
7,France,FRA,1271.0,1188.0,1.0,UEFA,2016-10-20
8,France,FRA,1188.0,1189.0,-1.0,UEFA,2016-09-15
7,France,FRA,1189.0,1189.0,0.0,UEFA,2016-08-11
7,France,FRA,1189.0,925.0,10.0,UEFA,2016-07-14
17,France,FRA,925.0,907.0,4.0,UEFA,2016-06-02
21,France,FRA,907.0,907.0,0.0,UEFA,2016-05-05
21,France,FRA,907.0,871.0,3.0,UEFA,2016-04-07
24,France,FRA,871.0,868.0,0.0,UEFA,2016-03-03
24,France,FRA,868.0,868.0,1.0,UEFA,2016-02-04
25,France,FRA,868.0,868.0,0.0,UEFA,2016-01-07
25,France,FRA,868.0,881.0,-1.0,UEFA,2015-12-03
24,France,FRA,881.0,899.0,-2.0,UEFA,2015-11-05
22,France,FRA,899.0,893.0,2.0,UEFA,2015-10-01
24,France,FRA,893.0,882.0,-1.0,UEFA,2015-09-03
23,France,FRA,882.0,882.0,-1.0,UEFA,2015-08-06
22,France,FRA,882.0,1164.0,-13.0,UEFA,2015-07-09
9,France,FRA,1164.0,1127.0,2.0,UEFA,2015-06-04
11,France,FRA,1127.0,1127.0,0.0,UEFA,2015-05-07
11,France,FRA,1127.0,1180.0,-3.0,UEFA,2015-04-09
8,France,FRA,1180.0,1168.0,0.0,UEFA,2015-03-12
8,France,FRA,1168.0,1160.0,-1.0,UEFA,2015-02-12
7,France,FRA,1160.0,1160.0,0.0,UEFA,2015-01-08
7,France,FRA,1160.0,1160.0,0.0,UEFA,2014-12-18
7,France,FRA,1160.0,1191.0,0.0,UEFA,2014-11-27
7,France,FRA,1191.0,1202.0,2.0,UEFA,2014-10-23
9,France,FRA,1202.0,1212.0,1.0,UEFA,2014-09-18
10,France,FRA,1212.0,1202.0,0.0,UEFA,2014-08-14
10,France,FRA,1202.0,913.0,7.0,UEFA,2014-07-17
17,France,FRA,913.0,935.0,-1.0,UEFA,2014-06-05
16,France,FRA,935.0,935.0,0.0,UEFA,2014-05-08
16,France,FRA,935.0,929.0,1.0,UEFA,2014-04-10
17,France,FRA,929.0,917.0,1.0,UEFA,2014-03-13
18,France,FRA,917.0,893.0,2.0,UEFA,2014-02-13
20,France,FRA,893.0,893.0,0.0,UEFA,2014-01-16
20,France,FRA,893.0,893.0,-1.0,UEFA,2013-12-19
19,France,FRA,893.0,870.0,2.0,UEFA,2013-11-28
21,France,FRA,870.0,812.0,4.0,UEFA,2013-10-17
25,France,FRA,812.0,838.0,-2.0,UEFA,2013-09-12
23,France,FRA,838.0,838.0,0.0,UEFA,2013-08-08
23,France,FRA,838.0,922.0,-5.0,UEFA,2013-07-04
18,France,FRA,922.0,914.0,0.0,UEFA,2013-06-06
18,France,FRA,914.0,914.0,0.0,UEFA,2013-05-09
18,France,FRA,914.0,921.0,-1.0,UEFA,2013-04-11
17,France,FRA,921.0,929.0,0.0,UEFA,2013-03-14
17,France,FRA,929.0,949.0,0.0,UEFA,2013-02-14
17,France,FRA,949.0,949.0,0.0,UEFA,2013-01-17
17,France,FRA,949.0,938.0,1.0,UEFA,2012-12-19
18,France,FRA,938.0,1011.0,-5.0,UEFA,2012-11-07
13,France,FRA,1011.0,965.0,2.0,UEFA,2012-10-03
15,France,FRA,965.0,980.0,-1.0,UEFA,2012-09-05
14,France,FRA,980.0,980.0,0.0,UEFA,2012-08-08
14,France,FRA,980.0,964.0,0.0,UEFA,2012-07-04
14,France,FRA,964.0,938.0,2.0,UEFA,2012-06-06
16,France,FRA,938.0,938.0,0.0,UEFA,2012-05-09
16,France,FRA,938.0,938.0,0.0,UEFA,2012-04-11
16,France,FRA,938.0,930.0,1.0,UEFA,2012-03-07
17,France,FRA,930.0,915.0,-2.0,UEFA,2012-02-15
15,France,FRA,915.0,915.0,0.0,UEFA,2012-01-18
15,France,FRA,915.0,915.0,0.0,UEFA,2011-12-21
15,France,FRA,915.0,953.0,0.0,UEFA,2011-11-23
15,France,FRA,953.0,956.0,-3.0,UEFA,2011-10-19
12,France,FRA,956.0,918.0,3.0,UEFA,2011-09-21
15,France,FRA,918.0,920.0,0.0,UEFA,2011-08-24
16,France,FRA,920.0,920.0,-1.0,UEFA,2011-07-27
15,France,FRA,920.0,883.0,4.0,UEFA,2011-06-29
19,France,FRA,883.0,883.0,0.0,UEFA,2011-05-18
19,France,FRA,883.0,913.0,-1.0,UEFA,2011-04-13
18,France,FRA,913.0,867.0,1.0,UEFA,2011-03-09
19,France,FRA,867.0,867.0,-1.0,UEFA,2011-02-02
18,France,FRA,867.0,867.0,0.0,UEFA,2011-01-12
18,France,FRA,867.0,852.0,3.0,UEFA,2010-12-15
21,France,FRA,852.0,888.0,-3.0,UEFA,2010-11-17
18,France,FRA,888.0,835.0,9.0,UEFA,2010-10-20
27,France,FRA,835.0,890.0,-6.0,UEFA,2010-09-15
21,France,FRA,890.0,890.0,0.0,UEFA,2010-08-11
21,France,FRA,890.0,1044.0,-12.0,UEFA,2010-07-14
9,France,FRA,1044.0,1044.0,1.0,UEFA,2010-05-26
10,France,FRA,1044.0,1077.0,-2.0,UEFA,2010-04-28
8,France,FRA,1077.0,1171.0,-1.0,UEFA,2010-03-31
7,France,FRA,1171.0,1117.0,0.0,UEFA,2010-03-03
7,France,FRA,1117.0,1117.0,0.0,UEFA,2010-02-03
7,France,FRA,1117.0,1122.0,0.0,UEFA,2009-12-16
7,France,FRA,1122.0,1049.0,2.0,UEFA,2009-11-20
9,France,FRA,1049.0,1040.0,1.0,UEFA,2009-10-16
10,France,FRA,1040.0,1059.0,-1.0,UEFA,2009-09-02
9,France,FRA,1059.0,1082.0,0.0,UEFA,2009-08-05
9,France,FRA,1082.0,1067.0,1.0,UEFA,2009-07-01
10,France,FRA,1067.0,1074.0,0.0,UEFA,2009-06-03
10,France,FRA,1074.0,1074.0,0.0,UEFA,2009-05-06
10,France,FRA,1074.0,1004.0,2.0,UEFA,2009-04-08
12,France,FRA,1004.0,1026.0,-1.0,UEFA,2009-03-11
11,France,FRA,1026.0,1007.0,0.0,UEFA,2009-02-11
11,France,FRA,1007.0,1007.0,0.0,UEFA,2009-01-14
11,France,FRA,1007.0,1035.0,1.0,UEFA,2008-12-17
12,France,FRA,1035.0,1035.0,-1.0,UEFA,2008-11-12
11,France,FRA,1035.0,1019.0,0.0,UEFA,2008-10-08
11,France,FRA,1019.0,1012.0,1.0,UEFA,2008-09-03
12,France,FRA,1012.0,1053.0,-2.0,UEFA,2008-08-06
10,France,FRA,1053.0,1143.0,-3.0,UEFA,2008-07-02
7,France,FRA,1143.0,1205.0,0.0,UEFA,2008-06-04
7,France,FRA,1205.0,1205.0,0.0,UEFA,2008-05-07
7,France,FRA,1205.0,1234.0,0.0,UEFA,2008-04-09
7,France,FRA,1234.0,1223.0,0.0,UEFA,2008-03-12
7,France,FRA,1223.0,1243.0,0.0,UEFA,2008-02-13
7,France,FRA,1243.0,1243.0,0.0,UEFA,2008-01-16
7,France,FRA,1243.0,1243.0,0.0,UEFA,2007-12-17
7,France,FRA,1243.0,1271.0,-3.0,UEFA,2007-11-22
4,France,FRA,1271.0,1220.0,2.0,UEFA,2007-10-24
6,France,FRA,1220.0,1380.0,-2.0,UEFA,2007-09-19
4,France,FRA,1380.0,1357.0,0.0,UEFA,2007-08-22
4,France,FRA,1357.0,1585.0,-2.0,UEFA,2007-07-18
2,France,FRA,1585.0,1507.0,2.0,UEFA,2007-06-13
4,France,FRA,1507.0,1496.0,0.0,UEFA,2007-05-16
4,France,FRA,1496.0,1515.0,0.0,UEFA,2007-04-18
4,France,FRA,1515.0,1496.0,0.0,UEFA,2007-03-14
4,France,FRA,1496.0,1523.0,0.0,UEFA,2007-02-14
4,France,FRA,1523.0,1523.0,0.0,UEFA,2007-01-17
4,France,FRA,1523.0,1523.0,0.0,UEFA,2006-12-18
4,France,FRA,1523.0,1483.0,-1.0,UEFA,2006-11-22
3,France,FRA,1483.0,1534.0,-1.0,UEFA,2006-10-18
2,France,FRA,1534.0,1462.0,2.0,UEFA,2006-09-13
4,France,FRA,1462.0,1462.0,0.0,UEFA,2006-08-16
4,France,FRA,1462.0,749.0,4.0,UEFA,2006-07-12
8,France,FRA,749.0,754.0,-1.0,UEFA,2006-05-17
7,France,FRA,754.0,760.0,1.0,UEFA,2006-04-19
8,France,FRA,760.0,766.0,-3.0,UEFA,2006-03-15
5,France,FRA,766.0,768.0,0.0,UEFA,2006-02-15
5,France,FRA,768.0,768.0,0.0,UEFA,2006-01-18
5,France,FRA,768.0,772.0,0.0,UEFA,2005-12-16
5,France,FRA,772.0,776.0,0.0,UEFA,2005-11-21
5,France,FRA,776.0,770.0,1.0,UEFA,2005-10-17
